turnover,code,age,gender,educ,manager,cont_hour,cont_type,lmx,infoshare,voice,paysatis,fair,proact,caropp,N,FTEN,FTELY,employee_council,hr_rep,n_levels,n_deps,n_magers,familybiz,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,superboard,adv_board,corp_entr,stratplan,entr_orient
1.333333333,ALturquoise,28.14,0,5,0,8.44,0,3.75,4,3.25,3,3.19,-0.14,2.66,-29.27166437,-32.40302613,-28.52063274,-0.170563961,0.55914718,0.332874828,-1.770976616,-2.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,1.315439912
2.333333333,ALturquoise,32.14,0,5,0,8.44,1,3.58,5,4.5,1.33,2.88,-0.34,2.33,-29.27166437,-32.40302613,-28.52063274,-0.170563961,0.55914718,0.332874828,-1.770976616,-2.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,1.315439912
3,ALturquoise,35.14,0,5,0,4.44,1,3.75,4,3.25,2,3.13,0.06,4.66,-29.27166437,-32.40302613,-28.52063274,-0.170563961,0.55914718,0.332874828,-1.770976616,-2.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,1.315439912
1,ALviolet,31.14,1,3,1,-15.56,0,3.75,4.5,4.25,4,4,1.06,3,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1,ALviolet,43.14,0,3,1,8.44,1,4.5,3.5,3.5,4.33,4.13,1.06,5,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1.333333333,ALviolet,29.14,0,5,0,8.44,1,3.58,2.5,3,3.67,3.82,0.06,3,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
2,ALviolet,32.14,0,5,0,8.44,1,4.17,5,3,3.33,4.13,0.26,4,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
2,ALviolet,55.14,1,3,0,-15.56,0,3.75,3,3.25,3.67,3,-0.34,3,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1,ALviolet,38.14,0,5,1,8.44,0,4.58,5,2.75,4,3.63,1.06,3.66,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1,ALviolet,41.14,0,5,0,8.44,0,4.33,4,2.75,4,3,-0.34,4,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
1,ALviolet,47.14,0,5,1,8.44,1,3,4.5,4.25,4.33,3.13,-0.34,3.33,-17.27166437,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,0.863823934,0.849381018,0.171939477,-0.149931224,1.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.002883255,0.537662135
3.333333333,ALwit,52.14,1,3,0,-11.56,1,3.58,1.5,2.5,3.33,2.57,0.06,3.33,7.728335626,-7.403026135,-3.520632737,0.829436039,0.55914718,-0.667125172,-1.770976616,-2.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-1.187070151,-2.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,-0.535578283,-0.573448976
1,ALwit,56.14,1,2,0,-26.56,1,3.92,5,5,4,4,0.06,4,7.728335626,-7.403026135,-3.520632737,0.829436039,0.55914718,-0.667125172,-1.770976616,-2.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-1.187070151,-2.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,-0.535578283,-0.573448976
3.333333333,ALwit,34.14,1,0,0,-6.56,1,3.08,1,2.25,1.67,2.38,1.06,1.66,7.728335626,-7.403026135,-3.520632737,0.829436039,0.55914718,-0.667125172,-1.770976616,-2.463548831,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,-1.187070151,-2.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,-0.535578283,-0.573448976
1.666666667,ALzilver,28.14,1,5,0,8.44,1,3.17,5,4.25,3,3.5,0.06,4,-26.27166437,-20.40302613,-8.520632737,-0.170563961,-0.44085282,0.332874828,-0.770976616,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,1.905089409,0.955295736,1.149243466,-0.04561161,0.914565826,1.170796722,0.156729409,1.870995468
1,ALzilver,29.14,1,5,0,-29.56,1,3.92,5,3.75,3.33,3.32,0.06,3.33,-26.27166437,-20.40302613,-22.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,1.905089409,0.955295736,1.149243466,-0.04561161,0.914565826,1.170796722,0.156729409,1.870995468
1,ALzilver,58.14,1,3,0,-19.56,1,3.67,5,4.75,3.33,4,0.06,4.66,-26.27166437,-20.40302613,-20.52063274,-0.170563961,-0.44085282,0.332874828,-0.770976616,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,1.905089409,0.955295736,1.149243466,-0.04561161,0.914565826,1.170796722,0.156729409,1.870995468
1,ALzwart,54.14,1,3,0,8.44,1,5,5,5,4,5,1.06,5,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
1,ALzwart,54.14,1,3,0,2.44,1,3.83,5,3,2,3.25,0.06,3.33,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
2,ALzwart,24.14,1,3,0,0.44,0,3.5,5,4.25,3,3.25,-1.14,3.33,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
2.333333333,ALzwart,55.14,1,3,0,3.44,0,3.42,1,2.5,3.33,3.25,-0.94,3,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
1,ALzwart,26.14,1,5,1,6.44,1,4.5,3,4,4.33,3.5,0.46,2.66,-30.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.017893421
5,EVblauw,26.14,1,5,0,-16.56,1,4.17,4,2.75,3.33,4,-0.14,1.33,-7.271664374,-25.40302613,-23.52063274,0.829436039,0.55914718,3.332874828,-0.770976616,0.536451169,0.450481431,0.863823934,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.829203278,0.464421717,-0.351226754
2.666666667,EVblauw,38.14,0,4,1,6.44,1,3.83,5,4.5,3,3,1.06,3.66,-7.271664374,-25.40302613,-23.52063274,0.829436039,0.55914718,3.332874828,-0.770976616,0.536451169,-0.549518569,0.863823934,-0.150618982,1.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.829203278,0.464421717,-0.351226754
3,DWblauw,51.14,0,3,0,6.44,1,3.75,4,4,4,4,0.06,4,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
1,DWblauw,59.14,1,3,0,-11.56,1,3.67,5,2.5,4.67,3.44,-0.94,3.66,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
2,DWblauw,47.14,0,5,0,6.44,1,4.08,3.5,4.5,4,3.57,1.06,4,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
1,DWblauw,66.14,1,3,0,-7.56,1,4.58,5,4.75,5,5,1.06,5,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
2,DWblauw,70.14,1,3,0,-11.56,1,4,5,4,4,3.82,0.46,3.66,-30.27166437,-24.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,0.229023384,-3.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,0.460797799,-1.187070151,-2.094910591,-1.044704264,-2.850756534,-0.04561161,-0.085434174,-1.686346135,-0.920193668,-2.795671199
2.333333333,DWbrons,38.14,1,5,1,-2.56,1,3,3,4.25,5,3.5,1.06,3.66,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
1,DWbrons,42.14,0,3,0,8.44,0,3.5,5,2.75,3.67,3.44,-0.14,4,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
2.333333333,DWbrons,56.14,0,4,1,8.44,1,3.75,4,2.75,2.67,2.75,-0.14,2.66,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
1.333333333,DWbrons,44.14,0,5,1,8.44,1,4.5,2,1.25,4.33,2.38,0.86,2.66,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
1.666666667,DWbrons,50.14,1,3,0,8.44,1,4.75,4,2.75,2.67,3.82,0.06,2.66,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
1.333333333,DWbrons,47.14,0,2,0,8.44,0,3.92,3,2.75,3.33,3.94,0.06,4,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
1.666666667,DWbrons,37.14,0,3,1,6.44,1,2.83,2,2.75,3.67,3.32,0.26,2.66,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
2.333333333,DWbrons,51.14,1,5,0,0.44,1,3.08,4,3.5,3,2.82,-0.14,3,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
2,DWbrons,20.14,1,3,0,-7.56,1,3.92,2,2.5,3,3.25,0.06,3.66,-13.27166437,-8.403026135,-8.520632737,-0.170563961,0.55914718,-0.667125172,0.229023384,0.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.257774706,0.079806332,0.315439912
2.333333333,DWbruin,42.14,0,3,0,8.44,1,3.83,3.5,3.5,3.33,3.07,0.06,4,-11.27166437,-23.40302613,-14.52063274,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
2,DWbruin,38.14,1,5,0,-3.56,0,3.33,3,3,3.67,3.25,-0.34,3.66,-11.27166437,-23.40302613,-8.520632737,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
1,DWbruin,55.14,1,3,0,-31.56,1,4,2,2.75,3,3.69,0.06,1,-11.27166437,-23.40302613,-6.520632737,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
1,DWbruin,48.14,0,1,0,-11.56,0,3.67,5,4,4,3.63,0.06,3.66,-11.27166437,-23.40302613,-23.52063274,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
1,DWbruin,54.14,1,2,0,-31.56,0,3.75,5,5,4,4.57,-0.34,4.33,-11.27166437,-23.40302613,-10.52063274,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
1.333333333,DWbruin,59.14,0,3,0,-21.56,0,4.33,3.5,3.25,2.33,3.57,0.06,4,-11.27166437,-23.40302613,-18.52063274,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
2,DWbruin,40.14,1,5,0,-15.56,0,3,2,3,2.67,3,-0.94,3,-11.27166437,-23.40302613,-21.52063274,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
3,DWbruin,66.14,0,5,0,-18.56,1,3,2,3,3,2.57,-0.14,2.33,-11.27166437,-23.40302613,-8.520632737,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
2,DWbruin,28.14,0,4,0,-7.56,0,3.83,4.5,4,3.67,3.25,0.06,4,-11.27166437,-23.40302613,-9.520632737,0.829436039,0.55914718,0.332874828,1.229023384,-0.463548831,0.450481431,0.863823934,0.849381018,0.171939477,-1.149931224,0.460797799,-0.187070151,-0.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,0.027939579,-0.074039822,0.982106579
3.333333333,DWgeel,25.14,1,5,0,4.44,0,3.75,3,3.25,2.67,2.69,-0.74,3.33,-16.27166437,-6.403026135,-18.52063274,0.829436039,0.55914718,-1.667125172,0.229023384,-2.463548831,-0.549518569,-0.136176066,1.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.464421717,0.426551024
1,DWgeel,27.14,1,6,0,8.44,1,5,5,4.5,2.33,3.88,1.06,5,-16.27166437,-6.403026135,-18.52063274,0.829436039,0.55914718,-1.667125172,0.229023384,-2.463548831,-0.549518569,-0.136176066,1.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.464421717,0.426551024
3.333333333,DWgeel,26.14,1,6,0,8.44,1,3.42,5,1.75,2.67,3,0.26,4,-16.27166437,-6.403026135,-18.52063274,0.829436039,0.55914718,-1.667125172,0.229023384,-2.463548831,-0.549518569,-0.136176066,1.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.464421717,0.426551024
3.333333333,DWgeel,26.14,1,6,0,8.44,1,2.42,5,2.75,2.33,2.25,0.06,2.33,-16.27166437,-6.403026135,-18.52063274,0.829436039,0.55914718,-1.667125172,0.229023384,-2.463548831,-0.549518569,-0.136176066,1.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.464421717,0.426551024
3.333333333,DWgeel,23.14,1,6,0,8.44,1,3.25,3,2.5,3.33,3,0.06,4,-16.27166437,-6.403026135,-18.52063274,0.829436039,0.55914718,-1.667125172,0.229023384,-2.463548831,-0.549518569,-0.136176066,1.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.464421717,0.426551024
1.333333333,DWgeel,27.14,0,6,0,8.44,1,4.25,3,3,3.33,4,0.46,4.33,-16.27166437,-6.403026135,-18.52063274,0.829436039,0.55914718,-1.667125172,0.229023384,-2.463548831,-0.549518569,-0.136176066,1.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.464421717,0.426551024
4.333333333,DWgeel,29.14,1,6,0,8.44,1,3.58,4,2,1.67,2.38,0.46,2,-16.27166437,-6.403026135,-18.52063274,0.829436039,0.55914718,-1.667125172,0.229023384,-2.463548831,-0.549518569,-0.136176066,1.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.464421717,0.426551024
3,DWgeel,27.14,0,6,0,8.44,1,3.83,4,3.75,1.33,3.07,0.06,4,-16.27166437,-6.403026135,-18.52063274,0.829436039,0.55914718,-1.667125172,0.229023384,-2.463548831,-0.549518569,-0.136176066,1.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.464421717,0.426551024
1,DWgoud,49.14,0,3,1,8.44,1,3.75,4,3,3.67,3.44,0.26,4,82.72833563,37.59697387,41.47936726,-0.170563961,0.55914718,0.332874828,6.229023384,4.536451169,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,0.885082437,0.38749864,0.204328801
2,DWgoud,26.14,1,4,0,-31.56,1,4.5,5,4.25,4,3.63,0.06,3.66,82.72833563,37.59697387,41.47936726,-0.170563961,0.55914718,0.332874828,6.229023384,4.536451169,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,0.885082437,0.38749864,0.204328801
1,DWgoud,28.14,1,3,1,6.44,1,3.67,5,4.75,4,4,0.06,5,82.72833563,37.59697387,41.47936726,-0.170563961,0.55914718,0.332874828,6.229023384,4.536451169,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,0.885082437,0.38749864,0.204328801
1,DWgoud,54.14,1,3,0,0.44,1,3.08,2.5,2.5,3.33,2.94,0.06,3.66,82.72833563,37.59697387,41.47936726,-0.170563961,0.55914718,0.332874828,6.229023384,4.536451169,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,0.885082437,0.38749864,0.204328801
3,DWgoud,30.14,0,3,1,6.44,1,4.08,2,3,2.33,2.69,1.06,3.33,82.72833563,37.59697387,41.47936726,-0.170563961,0.55914718,0.332874828,6.229023384,4.536451169,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,0.885082437,0.38749864,0.204328801
2,DWgoud,41.14,0,3,0,8.44,0,3.75,3.5,3.25,2,3.69,0.06,2,82.72833563,37.59697387,41.47936726,-0.170563961,0.55914718,0.332874828,6.229023384,4.536451169,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,0.885082437,0.38749864,0.204328801
2,DWgoud,54.14,1,4,0,0.44,1,3.08,3.5,2,2.67,2.82,-0.54,2,82.72833563,37.59697387,41.47936726,-0.170563961,0.55914718,0.332874828,6.229023384,4.536451169,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,0.885082437,0.38749864,0.204328801
